file,problem,planning_time,singlesoutcome_planning_call,alloutcome_planning_call,unsolvable_states,solvable,policy_length,plan_length
p01.pddl,0,0,0,0,0,0,0,0
p02.pddl,tire_19_0_28845,0.065,1,1,0,1,1,2
p03.pddl,tire_21_0_4903,0.115,2,2,0,1,5,8
p04.pddl,tire_23_0_15471,0.239,4,4,0,1,13,20
p05.pddl,tire_25_0_17596,0.115,2,2,0,1,5,8
p06.pddl,tire_27_0_29082,0.123,2,2,0,1,5,8
p07.pddl,tire_29_0_3597,0.230,4,4,0,1,12,17
p08.pddl,tire_31_0_15272,0.948,4,4,0,1,13,18
p09.pddl,0,0,0,0,0,0,0,0
p10.pddl,tire_35_0_435,0.062,1,1,0,1,1,2
p11.pddl,tire_37_0_4372,0.148,2,2,0,1,5,8
p12.pddl,tire_39_0_18652,0.058,1,1,0,1,1,2
p13.pddl,tire_41_0_17711,0.129,2,2,0,1,5,8
p14.pddl,tire_43_0_12594,19.743,15,15,0,1,20,29
p15.pddl,0,0,0,0,0,0,0,0
