file,problem,planning_time,singlesoutcome_planning_call,alloutcome_planning_call,unsolvable_states,solvable,policy_length,plan_length
p01.pddl,beam-walk-2,0.031,2,2,0,1,3,3
p02.pddl,acrobatics-4,0.094,9,9,1,1,7,7
p03.pddl,acrobatics-8,0.445,41,41,3,1,15,15
p04.pddl,acrobatics-16,2.143,153,153,12,1,31,31
p05.pddl,acrobatics-32,15.767,542,542,15,1,63,63
p06.pddl,acrobatics-64,204.101,2072,2072,31,1,127,127
p07.pddl,0,0,0,0,0,0,0,0
p08.pddl,0,0,0,0,0,0,0,0
